,review,cluster
"('7',)",Review Text 3288: I am developing a better prayer life.  Desiring to pray more.,7
"('1',)",Review Text 2342: Great sense of meditation dont even think it feels like 5 minutes for sessions,1
"('3',)","Review Text 146: Well a very good app to get into the state of absence before I being my  work for the day. It is excellent, and having tried for about a week now, I  am satisfied with the tutors on the app. It keeps my mind calm almost most  of the time. May I am able to concentrate on my work by following this  route daily for 5 mins. I would really recommend it .",3
"('3',)",Review Text 1359: Thanks to develop a such as good and very accurate application.,3
"('10',)",Review Text 267: I travel quite a bit so this app and therapist I was matched with have been great.,10
"('0',)",Review Text 695: I  would suggest it to anybody who's dealing with stress and such or even people who aren't. It's an amazing app that everyone can use.,0
"('0',)",Review Text 3109: Please provide alternate link for payment option as it showing error for my debit card which i try on another payment gateway it works fine.Please check this issue,0
"('5',)",Review Text 3171: It is always close to what i get manually. I love it for when im walking.,5
"('0',)",Review Text 157: It really works I did it when I was made it was soooooo calming,0
"('0',)",Review Text 3100: So I tried the manual bpm measurement and this app and I got a small difference in the result.,0
"('5',)",Review Text 607: Fantastic app lovely and relaxing would love more free but good love the reward system too,5
"('0',)",Review Text 718: Easy to use. Diary features and graphs are nice. Upgrade might be worth the extra money if you aren't working with a health care professional.,0
"('6',)",Review Text 5686: It works for the most part but will have to retest on occasion its close to being accurate,6
"('0',)",Review Text 1231: I like it dont have to go to store and check it,0
"('0',)","Review Text 9: Easy to use, pretty design and very helpful for mental health",0
"('0',)",Review Text 929: A bit repetitive but other than that very calming and therapeutic. Hope it improves :),0
"('0',)",Review Text 1458: I really like the free features and will purchase ones in the future. I'm looking forward to making this a daily habit!,0
"('10',)",Review Text 734: Great app. Thank you for all the help. I am very glad for it.,10
"('4',)","Review Text 3809: It's helpful... People care so much and you realize, you aren't alone :3",4
"('4',)",Review Text 336: Easy to use a real help for emotional and personal issues,4
"('0',)",Review Text 623: The only proper tool I could find for this purpose. There are a few silly bugs and I'd like more accuracy to describe mood swings during the day.,0
"('0',)","Review Text 1031: I really enjoy this guided devotional/prayer time! Im usually a solitude and silence kind of person but I enjoy having someone prepare something for me  when I get lost in busyness and anxiety. The choices for background music are soft and unintrusive. Good, basic, simple. 4 choices for times, I find that I really enjoy the 10 minute one thr best.",0
"('10',)","Review Text 182: The recent update to the app made it even better. I'm not presently  suffering from depression, but the reports help me keep an eye on how well  my meds, supplements, sleep, and lifestyle modifications are controlling my  PMDD/ADHD. Mood tracking is critical for me, and Moodpath has been a great  tool!",10
"('7',)",Review Text 1224: An excellent app. It addresses real issues with honest prayers and places The Word Of God as a guiding tool to help through this life journey. I find this to be really good brain training. Excellent spiritual upliftment.,7
"('10',)","Review Text 2831: I use both the ios app and this app, personally I wish this app had more content however its great for chats, and keeping them going, however If your multitasking then use the internet site",10
